# index, name, _pos
2075,603,"array([2.01174127, 0.01501443])"
2076,606,"array([2.39797044, 0.24550102])"
2077,607,"array([2.69822074, 0.01616323])"
2078,608,"array([2.68570795, 0.01480751])"
2079,609,"array([1.95168368, 0.59140831])"
2080,610,"array([2.15743478, 0.37239946])"
2081,611,"array([2.69484595, 0.07540303])"
2082,612,"array([ 2.1860635 , -0.01204596])"
2083,613,"array([1.86975766, 0.21935482])"
2084,7219,"array([2.01894455, 0.1995604 ])"
2085,3786,"array([1.5841625 , 0.25991479])"
2086,11983,"array([1.59109645, 0.15500922])"
2087,616,"array([ 2.36081859, -0.00795779])"
2088,617,"array([2.08329105, 0.17112985])"
2089,5163,"array([1.99063481, 0.23645449])"
2090,2921,"array([2.07759213, 0.25786769])"
2091,10483,"array([2.12889661, 0.27271549])"
2092,620,"array([ 2.54121761, -0.17514328])"
2093,622,"array([2.12657679, 0.3300528 ])"
2094,624,"array([2.46951583, 0.10622509])"
2095,625,"array([2.23726037, 0.98239194])"
2096,7714,"array([2.2559233 , 0.97895674])"
2097,4108,"array([2.23904786, 1.01748014])"
2098,1132,"array([2.26071257, 1.01485094])"
2099,9211,"array([2.22690086, 0.82876827])"
2100,626,"array([2.06803778, 0.37171681])"
2101,4467,"array([2.00330966, 0.68340066])"
2102,6269,"array([1.99311071, 0.47503953])"
2103,10096,"array([2.2562341 , 0.33174018])"
2104,11175,"array([2.06273821, 0.18139983])"
2105,6836,"array([2.3204476 , 0.36076663])"
2106,7375,"array([2.29852577, 0.26187242])"
2107,1441,"array([2.14658032, 0.21570584])"
2108,2388,"array([2.21057948, 0.28453913])"
2109,7303,"array([2.20581355, 0.22657749])"
2110,7500,"array([2.09373669, 0.38858986])"
2111,10609,"array([2.01513104, 0.46282907])"
2112,1186,"array([2.25460784, 0.29688128])"
2113,936,"array([2.27655905, 0.16964872])"
2114,8854,"array([2.2628077 , 0.25774176])"
2115,8462,"array([1.99735665, 0.34224415])"
2116,6830,"array([2.28255469, 0.40420328])"
2117,6685,"array([2.27225345, 0.15512714])"
2118,8110,"array([2.07594759, 0.34957842])"
2119,4727,"array([2.03468191, 0.3040404 ])"
2120,6874,"array([2.00462157, 0.49350944])"
2121,11007,"array([2.24650383, 0.31018515])"
2122,629,"array([2.78933264, 0.09335602])"
2123,4803,"array([2.86530663, 0.07193399])"
2124,8534,"array([2.97406845, 0.06742713])"
2125,8342,"array([2.97504845, 0.08699514])"
2126,630,"array([2.03899638, 0.05035181])"
2127,631,"array([2.28355162, 0.43292115])"
2128,2789,"array([2.2059588 , 0.41645844])"
2129,632,"array([2.3883556 , 0.34646815])"
2130,633,"array([2.80004498, 0.06639229])"
2131,7203,"array([2.96987168, 0.04571416])"
2132,861,"array([2.96891519, 0.02624953])"
2133,634,"array([ 2.46222753, -0.09550495])"
2134,635,"array([2.366714  , 0.10264564])"
2135,636,"array([ 2.68193751, -0.01454615])"
2136,638,"array([2.50115784, 0.63257783])"
2137,1467,"array([ 2.14794344, -0.01954461])"
2138,11687,"array([2.16515742, 0.30711036])"
2139,6904,"array([ 2.15375894, -0.06433338])"
2140,2199,"array([2.22869683, 0.04360636])"
2141,11103,"array([2.18541269, 0.01985118])"
2142,641,"array([ 2.04772519, -0.12340078])"
2143,642,"array([2.46254289, 0.45706977])"
2144,643,"array([1.93947059, 0.13589861])"
2145,646,"array([2.28729578, 0.55411575])"
2146,1360,"array([2.24460622, 0.32827913])"
2147,647,"array([2.13084409, 1.06432176])"
2148,9274,"array([2.13160582, 0.93133624])"
2149,7562,"array([2.30402186, 0.29370835])"
2150,9560,"array([1.95970529, 0.36441157])"
2151,10032,"array([1.73391692, 0.61565439])"
2152,9046,"array([1.98437357, 0.309399  ])"
2153,4661,"array([1.99090839, 0.33164483])"
2154,1128,"array([1.93747449, 0.43063468])"
2155,8113,"array([1.7141839 , 0.56300619])"
2156,11320,"array([1.6721749 , 0.37668633])"
2157,8260,"array([1.77255875, 0.39689117])"
2158,4082,"array([1.99498599, 0.49889227])"
2159,11025,"array([2.12103572, 0.28926218])"
2160,1796,"array([1.72191057, 0.4924255 ])"
2161,10519,"array([2.11904209, 0.50137036])"
2162,9630,"array([1.98855775, 0.52403728])"
2163,1971,"array([1.93193384, 0.3168802 ])"
2164,802,"array([1.77154475, 0.34672704])"
2165,4874,"array([1.82085619, 0.42740508])"
2166,6486,"array([1.79608732, 0.62400123])"
2167,1628,"array([1.78726551, 0.61554853])"
2168,7143,"array([2.16646071, 0.34091576])"
2169,9753,"array([1.940341  , 0.44881342])"
2170,713,"array([1.78318472, 0.56824082])"
2171,8103,"array([2.2112197 , 0.26252434])"
2172,650,"array([2.30746441, 0.77895162])"
2173,8032,"array([2.27061926, 0.57778003])"
2174,651,"array([ 2.59499702, -0.38009059])"
2175,7572,"array([ 2.51975399, -0.24654685])"
2176,653,"array([2.18415499, 0.34022799])"
2177,654,"array([2.40422129, 0.07940622])"
2178,12574,"array([2.32604754, 0.04688185])"
2179,9738,"array([1.96505067, 0.06959801])"
2180,10404,"array([2.01809947, 0.23002395])"
2181,3043,"array([1.92539113, 0.10693589])"
2182,9216,"array([2.09497377, 0.15264804])"
2183,5468,"array([1.6443231 , 0.57762852])"
2184,12064,"array([1.70181662, 0.53040551])"
2185,1482,"array([1.6793108 , 0.52348332])"
2186,12114,"array([1.7468197 , 0.47320233])"
2187,12570,"array([1.69277067, 0.52391605])"
2188,9985,"array([1.71925016, 0.52484292])"
2189,5456,"array([1.81063697, 0.46608005])"
2190,2502,"array([1.74198197, 0.50463509])"
2191,3014,"array([1.70525331, 0.52108711])"
2192,5254,"array([1.762798  , 0.49926605])"
2193,2934,"array([1.72864944, 0.5028594 ])"
2194,6697,"array([1.83078758, 0.42105385])"
2195,1344,"array([1.69212266, 0.51428901])"
2196,1320,"array([1.82915801, 0.46449593])"
2197,9826,"array([1.73172477, 0.51422768])"
2198,12549,"array([1.72095553, 0.50828499])"
2199,657,"array([2.28724067, 0.32595006])"
2200,658,"array([ 2.44497213, -0.0814276 ])"
2201,659,"array([2.53341483, 0.18041775])"
2202,9030,"array([2.64467893, 0.08203216])"
2203,5000,"array([2.48253321, 0.27187879])"
2204,660,"array([ 2.45132455, -0.18633791])"
2205,662,"array([2.30709308, 0.23677265])"
2206,1507,"array([2.21175877, 0.24877618])"
2207,663,"array([2.55229771, 0.40033083])"
2208,664,"array([2.26148117, 0.59680843])"
2209,666,"array([ 2.62956721, -0.00342165])"
2210,667,"array([1.80671511, 0.08911223])"
2211,668,"array([2.26173248, 0.43424521])"
2212,669,"array([2.53649035, 0.38326039])"
2213,2696,"array([2.69565979, 0.51521531])"
2214,670,"array([2.19970594, 0.43400284])"
2215,671,"array([ 2.59988995, -0.09399011])"
2216,4893,"array([2.20582483, 0.34676217])"
2217,6790,"array([2.26451764, 0.30793375])"
2218,5842,"array([2.18850694, 0.28997015])"
2219,6624,"array([2.20900627, 0.26908377])"
2220,2713,"array([2.00131838, 0.16443122])"
2221,4127,"array([2.19285619, 0.15770146])"
2222,11401,"array([2.05812101, 0.06069023])"
2223,673,"array([2.49536169, 0.213178  ])"
2224,5926,"array([2.37539755, 0.226393  ])"
2225,674,"array([2.20687842, 0.28773413])"
2226,675,"array([1.63495688, 0.40253919])"
2227,8344,"array([1.85272541, 0.37409713])"
2228,429,"array([1.71867095, 0.24240945])"
2229,678,"array([2.54209877, 0.27951657])"
2230,4927,"array([2.08265869, 0.25292467])"
2231,683,"array([1.96953876, 0.74396758])"
2232,684,"array([ 2.42855561, -0.09853045])"
2233,686,"array([ 2.51894585, -0.15071932])"
2234,687,"array([2.65428973, 0.07638741])"
2235,688,"array([2.33178949, 0.58372533])"
2236,12526,"array([1.81799949, 0.44370576])"
2237,690,"array([2.70086368, 0.09408499])"
2238,691,"array([2.46356474, 0.43981732])"
2239,693,"array([1.64912339, 0.03246767])"
2240,3997,"array([ 1.50826806, -0.02794095])"
2241,11251,"array([2.20283101, 0.30421183])"
2242,696,"array([ 2.34998826, -0.34588826])"
2243,12487,"array([ 2.31979348, -0.14480576])"
2244,698,"array([ 1.98544643, -0.09860891])"
2245,701,"array([2.55635467, 0.02429318])"
2246,702,"array([ 2.83490129, -0.24682871])"
2247,4364,"array([ 2.69840743, -0.13727398])"
2248,704,"array([1.86692595, 0.08452963])"
2249,705,"array([1.7930301 , 0.49948467])"
2250,6955,"array([2.47916965, 0.1314188 ])"
2251,7313,"array([2.33462051, 0.28221409])"
2252,7692,"array([2.11703575, 0.30281133])"
2253,10396,"array([ 2.34130207, -0.0092513 ])"
2254,707,"array([1.86718983, 0.30025656])"
2255,708,"array([ 2.68666699, -0.09696044])"
2256,709,"array([2.39629105, 0.34383744])"
2257,710,"array([2.13635141, 0.49263782])"
2258,11603,"array([2.08765977, 0.3724553 ])"
2259,712,"array([2.47389887, 0.59433354])"
2260,12312,"array([2.36028657, 0.41957031])"
2261,714,"array([ 2.41942608, -0.13202325])"
2262,715,"array([1.74844074, 0.2219689 ])"
2263,716,"array([2.31524599, 0.06579716])"
2264,717,"array([ 2.57716408, -0.05931491])"
2265,722,"array([ 1.97361223, -0.61674505])"
2266,3348,"array([ 1.94450531, -0.7250252 ])"
2267,10866,"array([ 2.01604746, -0.45084301])"
2268,723,"array([2.69211844, 0.19642372])"
2269,724,"array([2.2334594 , 0.22796719])"
2270,725,"array([1.51699108, 0.22776455])"
2271,9070,"array([1.77140065, 0.21831987])"
2272,728,"array([2.71078579, 0.61986019])"
2273,6892,"array([2.58632462, 0.49674006])"
2274,729,"array([2.28264336, 0.46908959])"
2275,730,"array([2.46423907, 0.12659564])"
2276,731,"array([2.0910208 , 0.21234839])"
2277,7260,"array([2.03813381, 0.16699472])"
2278,732,"array([2.32223896, 0.06825491])"
2279,733,"array([2.15968072, 0.584877  ])"
2280,735,"array([2.10774362, 0.11259682])"
2281,736,"array([2.24212308, 0.08842398])"
2282,11548,"array([2.30735011, 0.22787401])"
2283,738,"array([1.95650123, 0.77173568])"
2284,10685,"array([2.01210279, 0.69071116])"
2285,4852,"array([1.9410022 , 0.65051156])"
2286,12395,"array([1.96672175, 0.66164565])"
2287,1257,"array([2.04031533, 0.5636646 ])"
2288,2235,"array([2.17646718, 0.12742909])"
2289,7051,"array([2.0153481 , 0.27932018])"
2290,9570,"array([2.15934272, 0.21571361])"
2291,6803,"array([2.24247055, 0.18698175])"
2292,11239,"array([2.21868409, 0.24764795])"
2293,7702,"array([2.18292555, 0.08729638])"
2294,3713,"array([2.20892818, 0.16854044])"
2295,7806,"array([2.13285926, 0.3591129 ])"
2296,8692,"array([2.29773668, 0.21690089])"
2297,740,"array([ 2.54609787, -0.07193957])"
2298,741,"array([ 1.90995693, -0.04552773])"
2299,742,"array([ 2.18589208, -0.08599263])"
2300,4149,"array([2.2373247 , 0.13424327])"
2301,744,"array([ 1.94989214, -0.07450814])"
2302,745,"array([1.65106772, 0.54241606])"
2303,746,"array([2.00936873, 0.0801719 ])"
2304,747,"array([ 2.52739417, -0.19359403])"
2305,4962,"array([2.15900395, 0.19620425])"
2306,7395,"array([2.10762202, 0.12802756])"
2307,9537,"array([2.37570909, 0.2865594 ])"
2308,2468,"array([2.09717052, 0.19049279])"
2309,903,"array([2.32352684, 0.16431387])"
2310,10514,"array([2.0538075 , 0.30143698])"
2311,4559,"array([2.22428478, 0.25605067])"
2312,1361,"array([2.35977698, 0.49262645])"
2313,751,"array([ 2.71090838, -0.08288048])"
2314,6933,"array([ 2.89733151, -0.21939283])"
2315,752,"array([2.4936787 , 0.52676817])"
2316,753,"array([2.49934876, 0.00918427])"
2317,754,"array([1.63172935, 0.44898351])"
2318,757,"array([1.88958845, 0.01870734])"
2319,758,"array([ 2.45465116, -0.09928346])"
2320,759,"array([1.79417802, 0.45747198])"
2321,12041,"array([1.75826368, 0.45197509])"
2322,761,"array([2.62522557, 0.07167657])"
2323,762,"array([2.58754395, 0.24095978])"
2324,763,"array([1.95084948, 0.47482367])"
2325,765,"array([2.61013219, 0.05387847])"
2326,6460,"array([2.25920123, 0.21940314])"
2327,1730,"array([2.19764358, 0.13354946])"
2328,2750,"array([2.17922867, 0.02386964])"
2329,2859,"array([ 2.15542508, -0.15286393])"
2330,4548,"array([2.23255483, 0.20488615])"
2331,6377,"array([2.17734958, 0.25340755])"
2332,3018,"array([2.21562483, 0.22631525])"
2333,7411,"array([2.20607423, 0.10275573])"
2334,7363,"array([2.04372181, 0.23967422])"
2335,6049,"array([2.27174493, 0.02528165])"
2336,8151,"array([2.21482365, 0.11021255])"
2337,1068,"array([2.22314165, 0.2043736 ])"
2338,7868,"array([2.24728069, 0.18426537])"
2339,767,"array([1.84025338, 0.53025264])"
2340,768,"array([2.59443417, 0.25687357])"
2341,769,"array([2.89557386, 0.37161492])"
2342,1015,"array([2.72516687, 0.31144206])"
2343,770,"array([ 2.49623465, -0.10594496])"
2344,771,"array([2.62322514, 0.14600846])"
2345,772,"array([2.38196087, 0.00582593])"
2346,5379,"array([2.31393258, 0.13302224])"
2347,773,"array([2.36005351, 0.23026411])"
2348,774,"array([2.39599468, 0.42478029])"
2349,775,"array([ 2.56777854, -0.00601464])"
2350,776,"array([ 2.25908121, -0.01864482])"
2351,777,"array([2.50016016, 0.02310455])"
2352,778,"array([2.13036963, 0.04407187])"
2353,11956,"array([ 2.04650765, -0.15099854])"
2354,779,"array([2.16507383, 0.14123401])"
2355,780,"array([2.04165831, 0.09977373])"
2356,781,"array([ 2.47257881, -0.04504175])"
2357,783,"array([2.39820617, 0.20990455])"
2358,784,"array([ 2.47445666, -0.11375932])"
2359,789,"array([2.35884464, 0.30757174])"
2360,791,"array([2.69674268, 0.30679058])"
2361,792,"array([1.92665172, 0.1777996 ])"
2362,793,"array([ 2.61213293, -0.17480154])"
2363,5394,"array([ 2.70652818, -0.31381313])"
2364,794,"array([ 2.62406001, -0.46948121])"
2365,7471,"array([1.97728997, 0.34425622])"
2366,3136,"array([1.8611462 , 0.43751792])"
2367,797,"array([1.62734679, 0.12724134])"
2368,10063,"array([1.96192744, 0.18451412])"
2369,798,"array([2.01507123, 0.05022953])"
2370,800,"array([2.38816229, 0.10487737])"
2371,801,"array([2.08949376, 0.40897248])"
2372,4824,"array([2.14712588, 0.19912795])"
2373,803,"array([1.70775805, 0.44641584])"
2374,804,"array([1.99512225, 0.08245635])"
2375,805,"array([2.09610978, 0.90721974])"
2376,5812,"array([2.11936266, 0.73695139])"
2377,806,"array([ 2.06598124, -0.25401579])"
2378,3622,"array([ 2.09258116, -0.14568591])"
2379,809,"array([ 2.50378867, -0.0837496 ])"
2380,5834,"array([2.31835557, 0.32122896])"
2381,10151,"array([2.58104934, 0.35821842])"
2382,10530,"array([2.62121478, 0.40083945])"
2383,925,"array([2.38928878, 0.32595878])"
2384,10226,"array([2.63277774, 0.3980015 ])"
2385,8184,"array([2.34341884, 0.22158797])"
2386,814,"array([2.01473438, 0.07137197])"
2387,815,"array([1.90393616, 0.15210704])"
2388,4593,"array([2.05034647, 0.28596296])"
2389,816,"array([1.98369465, 0.42747226])"
2390,817,"array([2.51409403, 0.4837591 ])"
2391,818,"array([1.91623255, 0.08306639])"
2392,820,"array([ 2.48746712, -0.18220143])"
2393,4000,"array([2.13597467, 0.16430203])"
2394,8787,"array([ 2.24803685, -0.03593378])"
2395,8844,"array([1.96879179, 0.05580324])"
2396,984,"array([ 2.12904177, -0.05361782])"
2397,8906,"array([2.28827707, 0.46274073])"
2398,8090,"array([2.16164361, 0.05677803])"
2399,6188,"array([2.3320155 , 0.02210914])"
2400,5081,"array([2.13849971, 0.1578626 ])"
2401,10344,"array([1.97895387, 0.00995186])"
2402,822,"array([ 2.52699731, -0.10280722])"
2403,823,"array([2.4285197 , 0.09698285])"
2404,824,"array([2.31743957, 0.30605707])"
2405,825,"array([2.8171039 , 0.64046983])"
2406,6845,"array([2.74472896, 0.52893527])"
2407,3378,"array([2.72891668, 0.63336729])"
2408,826,"array([1.94428777, 0.01097426])"
2409,827,"array([ 2.40219131, -0.09212795])"
2410,1931,"array([2.33136023, 0.0081223 ])"
2411,829,"array([1.95926457, 0.2690295 ])"
2412,5273,"array([1.97748221, 0.35636002])"
2413,2145,"array([2.06632798, 0.17449891])"
2414,830,"array([2.12367697, 0.54366358])"
2415,8979,"array([2.03445549, 0.45613846])"
2416,12303,"array([1.8536272 , 0.66048652])"
2417,9193,"array([1.98436644, 0.3383768 ])"
2418,12640,"array([2.04968334, 0.59898441])"
2419,8952,"array([2.11029767, 0.49187744])"
2420,1776,"array([1.97178824, 0.61737993])"
2421,3491,"array([1.85726493, 0.57124912])"
2422,11707,"array([1.96371258, 0.62170974])"
2423,12285,"array([1.96442291, 0.46730275])"
2424,2321,"array([1.89671436, 0.57896848])"
2425,2334,"array([2.23543503, 0.23707675])"
2426,3511,"array([1.88400618, 0.47813597])"
2427,833,"array([2.71697074, 0.21815224])"
2428,5260,"array([1.84857701, 0.44110035])"
2429,10191,"array([1.98440985, 0.26770185])"
2430,2187,"array([1.73832037, 0.37996224])"
2431,11359,"array([2.15298793, 0.41773811])"
2432,838,"array([ 2.58139352, -0.11159737])"
2433,840,"array([1.66049042, 0.75321841])"
2434,12507,"array([1.76867344, 0.61468421])"
2435,841,"array([2.51226927, 0.43867171])"
2436,842,"array([2.69598896, 0.21418337])"
2437,843,"array([2.4066377 , 0.32862076])"
2438,3094,"array([2.47388042, 0.34614652])"
2439,845,"array([2.55023329, 0.0027239 ])"
2440,846,"array([2.32857522, 0.33722359])"
2441,847,"array([1.92638279, 0.38229334])"
2442,12268,"array([1.93596763, 0.54583735])"
2443,2287,"array([2.08505841, 0.32314909])"
2444,1520,"array([2.00661311, 0.29974588])"
2445,5428,"array([1.61531058, 0.492355  ])"
2446,849,"array([2.76507918, 0.39393912])"
2447,10275,"array([2.57522412, 0.30270403])"
2448,850,"array([1.92929637, 0.53109073])"
2449,853,"array([2.33570553, 0.13728947])"
2450,854,"array([2.59168645, 0.06694309])"
2451,1640,"array([2.62127419, 0.10050724])"
2452,856,"array([2.72019924, 0.00745599])"
2453,4475,"array([2.08449339, 0.70787879])"
2454,11210,"array([2.07074045, 0.28309387])"
2455,858,"array([2.28757898, 0.51217031])"
2456,859,"array([1.99943894, 0.06291391])"
2457,860,"array([ 2.56493627, -0.0402978 ])"
2458,862,"array([2.43160465, 0.37872772])"
2459,864,"array([2.40029491, 0.33780676])"
2460,1327,"array([2.51404942, 0.33939945])"
2461,865,"array([2.44119548, 0.04243316])"
2462,12071,"array([2.33074572, 0.15354589])"
2463,867,"array([ 2.531237  , -0.06276917])"
2464,869,"array([2.02451561, 0.20436959])"
2465,6791,"array([2.17353314, 0.15456763])"
2466,10631,"array([2.27710179, 0.34983608])"
2467,5411,"array([2.35471041, 0.23250141])"
2468,12461,"array([2.21732436, 0.11829826])"
2469,9483,"array([2.2813847 , 0.17660634])"
2470,10524,"array([2.26007963, 0.1593203 ])"
2471,12477,"array([2.26059624, 0.11563017])"
2472,4451,"array([2.20175107, 0.1223754 ])"
2473,7802,"array([2.15060011, 0.2605996 ])"
2474,4262,"array([2.19325357, 0.14436629])"
2475,7811,"array([2.24949495, 0.19288322])"
2476,11929,"array([2.15246556, 0.02874373])"
2477,10216,"array([2.22361164, 0.20942341])"
2478,8479,"array([2.25421784, 0.10902765])"
2479,12315,"array([2.16934227, 0.28339645])"
2480,2168,"array([2.27801197, 0.0565992 ])"
2481,11113,"array([2.24150618, 0.25072905])"
2482,11743,"array([2.00951296, 0.05721566])"
2483,2482,"array([2.22890642, 0.10718561])"
2484,7451,"array([2.21144326, 0.1474571 ])"
2485,7421,"array([2.2100263 , 0.13312022])"
2486,5710,"array([ 2.22180047, -0.03889041])"
2487,5339,"array([2.19555156, 0.13911115])"
2488,7225,"array([2.38022549, 0.10444833])"
2489,7534,"array([2.24802632, 0.36909652])"
2490,5261,"array([2.39980607, 0.29873571])"
2491,10674,"array([2.07426072, 0.01467467])"
2492,3086,"array([2.17441431, 0.01419196])"
2493,10931,"array([2.18519257, 0.18323494])"
2494,4193,"array([2.17934144, 0.19854957])"
2495,9693,"array([2.25785271, 0.17431097])"
2496,4206,"array([2.23947853, 0.12544389])"
2497,12199,"array([2.29153236, 0.09290454])"
2498,872,"array([2.14073492, 0.36160651])"
2499,5342,"array([2.20075906, 0.25411511])"
2500,1479,"array([2.153453 , 0.3553555])"
2501,4259,"array([2.08022429, 0.35824508])"
2502,9565,"array([2.16876595, 0.1435128 ])"
2503,6672,"array([2.23724652, 0.2918842 ])"
2504,8075,"array([2.13990049, 0.21914952])"
2505,873,"array([ 2.60848533, -0.03765071])"
2506,874,"array([2.09413251, 0.20316636])"
2507,7862,"array([1.91545062, 0.13460334])"
2508,876,"array([2.12989622, 0.390946  ])"
2509,877,"array([ 2.52978419, -0.07105791])"
2510,879,"array([ 2.41228575, -0.12954365])"
2511,881,"array([2.53056035, 0.46599645])"
2512,883,"array([2.00481388, 0.67248444])"
2513,10719,"array([1.95461363, 0.75673448])"
2514,7280,"array([2.07008868, 0.39910427])"
2515,12338,"array([2.10129064, 0.53667829])"
2516,2922,"array([1.96572775, 0.86491595])"
2517,11732,"array([1.80162981, 0.58608618])"
2518,4345,"array([1.93116717, 0.46494054])"
