,index,Triangle,Degree,network
1761,1761,456667,1710,random_fb-pages-politician
1762,1762,445337,1732,random_fb-pages-politician
1763,1763,433232,1666,random_fb-pages-politician
1764,1764,441484,1683,random_fb-pages-politician
1765,1765,460526,1750,random_fb-pages-politician
1766,1766,445945,1700,random_fb-pages-politician
1767,1767,423181,1653,random_fb-pages-politician
1768,1768,424363,1661,random_fb-pages-politician
1769,1769,424388,1630,random_fb-pages-politician
1770,1770,438117,1687,random_fb-pages-politician
1771,1771,454195,1705,random_fb-pages-politician
1772,1772,441355,1687,random_fb-pages-politician
1773,1773,453326,1722,random_fb-pages-politician
1774,1774,441103,1686,random_fb-pages-politician
1775,1775,432089,1669,random_fb-pages-politician
1776,1776,440873,1681,random_fb-pages-politician
1777,1777,433453,1704,random_fb-pages-politician
1778,1778,422669,1649,random_fb-pages-politician
1779,1779,427887,1685,random_fb-pages-politician
1780,1780,446350,1713,random_fb-pages-politician
1781,1781,437256,1691,random_fb-pages-politician
1782,1782,414136,1641,random_fb-pages-politician
1783,1783,417064,1609,random_fb-pages-politician
1784,1784,448865,1736,random_fb-pages-politician
1785,1785,456275,1731,random_fb-pages-politician
1786,1786,455418,1755,random_fb-pages-politician
1787,1787,433155,1665,random_fb-pages-politician
1788,1788,430373,1688,random_fb-pages-politician
1789,1789,436966,1696,random_fb-pages-politician
1790,1790,437913,1706,random_fb-pages-politician
1791,1791,429647,1664,random_fb-pages-politician
1792,1792,398919,1591,random_fb-pages-politician
1793,1793,438004,1705,random_fb-pages-politician
1794,1794,417722,1625,random_fb-pages-politician
1795,1795,433634,1706,random_fb-pages-politician
1796,1796,417262,1631,random_fb-pages-politician
1797,1797,422670,1661,random_fb-pages-politician
1798,1798,419935,1680,random_fb-pages-politician
1799,1799,429418,1673,random_fb-pages-politician
1800,1800,430590,1674,random_fb-pages-politician
1801,1801,424826,1676,random_fb-pages-politician
1802,1802,462350,1768,random_fb-pages-politician
1803,1803,431445,1670,random_fb-pages-politician
1804,1804,393967,1585,random_fb-pages-politician
1805,1805,432514,1672,random_fb-pages-politician
1806,1806,433629,1686,random_fb-pages-politician
1807,1807,432900,1700,random_fb-pages-politician
1808,1808,435343,1716,random_fb-pages-politician
1809,1809,424958,1668,random_fb-pages-politician
1810,1810,432825,1694,random_fb-pages-politician
1811,1811,434289,1673,random_fb-pages-politician
1812,1812,439447,1708,random_fb-pages-politician
1813,1813,415442,1646,random_fb-pages-politician
1814,1814,405603,1617,random_fb-pages-politician
1815,1815,393854,1606,random_fb-pages-politician
1816,1816,432681,1681,random_fb-pages-politician
1817,1817,414657,1632,random_fb-pages-politician
1818,1818,420917,1673,random_fb-pages-politician
1819,1819,412661,1614,random_fb-pages-politician
1820,1820,434871,1686,random_fb-pages-politician
1821,1821,407763,1627,random_fb-pages-politician
1822,1822,418530,1652,random_fb-pages-politician
1823,1823,422313,1643,random_fb-pages-politician
1824,1824,430133,1686,random_fb-pages-politician
1825,1825,407358,1650,random_fb-pages-politician
1826,1826,408331,1633,random_fb-pages-politician
1827,1827,408416,1607,random_fb-pages-politician
1828,1828,428798,1664,random_fb-pages-politician
1829,1829,437112,1692,random_fb-pages-politician
1830,1830,411678,1646,random_fb-pages-politician
1831,1831,439060,1709,random_fb-pages-politician
1832,1832,402191,1609,random_fb-pages-politician
1833,1833,396759,1601,random_fb-pages-politician
1834,1834,422356,1642,random_fb-pages-politician
1835,1835,426921,1683,random_fb-pages-politician
1836,1836,408123,1608,random_fb-pages-politician
1837,1837,388372,1572,random_fb-pages-politician
1838,1838,409591,1643,random_fb-pages-politician
1839,1839,430390,1681,random_fb-pages-politician
1840,1840,407051,1608,random_fb-pages-politician
1841,1841,406913,1631,random_fb-pages-politician
1842,1842,400978,1603,random_fb-pages-politician
1843,1843,407184,1644,random_fb-pages-politician
1844,1844,429566,1698,random_fb-pages-politician
1845,1845,408977,1631,random_fb-pages-politician
1846,1846,383683,1548,random_fb-pages-politician
1847,1847,411007,1635,random_fb-pages-politician
1848,1848,401573,1600,random_fb-pages-politician
1849,1849,402124,1610,random_fb-pages-politician
1850,1850,445586,1720,random_fb-pages-politician
1851,1851,418266,1665,random_fb-pages-politician
1852,1852,414413,1640,random_fb-pages-politician
1853,1853,406943,1621,random_fb-pages-politician
1854,1854,431720,1689,random_fb-pages-politician
1855,1855,404906,1604,random_fb-pages-politician
1856,1856,405636,1597,random_fb-pages-politician
1857,1857,393868,1584,random_fb-pages-politician
1858,1858,404961,1631,random_fb-pages-politician
1859,1859,408079,1631,random_fb-pages-politician
1860,1860,400775,1622,random_fb-pages-politician
1861,1861,386672,1573,random_fb-pages-politician
1862,1862,384514,1559,random_fb-pages-politician
1863,1863,408709,1662,random_fb-pages-politician
1864,1864,408775,1627,random_fb-pages-politician
1865,1865,421267,1667,random_fb-pages-politician
1866,1866,391432,1580,random_fb-pages-politician
1867,1867,404860,1594,random_fb-pages-politician
1868,1868,372751,1515,random_fb-pages-politician
1869,1869,384623,1548,random_fb-pages-politician
1870,1870,403367,1627,random_fb-pages-politician
1871,1871,387446,1580,random_fb-pages-politician
1872,1872,410974,1649,random_fb-pages-politician
1873,1873,408137,1631,random_fb-pages-politician
1874,1874,416786,1666,random_fb-pages-politician
1875,1875,399019,1592,random_fb-pages-politician
1876,1876,416486,1640,random_fb-pages-politician
1877,1877,401565,1618,random_fb-pages-politician
1878,1878,401250,1618,random_fb-pages-politician
1879,1879,401490,1613,random_fb-pages-politician
1880,1880,407702,1632,random_fb-pages-politician
1881,1881,397047,1624,random_fb-pages-politician
1882,1882,380745,1550,random_fb-pages-politician
1883,1883,416712,1673,random_fb-pages-politician
1884,1884,383328,1578,random_fb-pages-politician
1885,1885,389143,1578,random_fb-pages-politician
1886,1886,381244,1556,random_fb-pages-politician
1887,1887,390290,1599,random_fb-pages-politician
1888,1888,389673,1608,random_fb-pages-politician
1889,1889,393719,1578,random_fb-pages-politician
1890,1890,397249,1608,random_fb-pages-politician
1891,1891,399265,1617,random_fb-pages-politician
1892,1892,375871,1564,random_fb-pages-politician
1893,1893,380282,1575,random_fb-pages-politician
1894,1894,418640,1658,random_fb-pages-politician
1895,1895,404433,1630,random_fb-pages-politician
1896,1896,391709,1594,random_fb-pages-politician
1897,1897,376687,1591,random_fb-pages-politician
1898,1898,383389,1578,random_fb-pages-politician
1899,1899,389448,1589,random_fb-pages-politician
1900,1900,396573,1597,random_fb-pages-politician
1901,1901,392530,1605,random_fb-pages-politician
1902,1902,408069,1627,random_fb-pages-politician
1903,1903,380652,1585,random_fb-pages-politician
1904,1904,374563,1547,random_fb-pages-politician
1905,1905,389902,1605,random_fb-pages-politician
1906,1906,392238,1590,random_fb-pages-politician
1907,1907,394519,1610,random_fb-pages-politician
1908,1908,395675,1618,random_fb-pages-politician
1909,1909,386073,1593,random_fb-pages-politician
1910,1910,371713,1545,random_fb-pages-politician
1911,1911,378402,1558,random_fb-pages-politician
1912,1912,405851,1656,random_fb-pages-politician
1913,1913,379348,1588,random_fb-pages-politician
1914,1914,376725,1577,random_fb-pages-politician
1915,1915,381757,1577,random_fb-pages-politician
1916,1916,383707,1576,random_fb-pages-politician
1917,1917,369282,1558,random_fb-pages-politician
1918,1918,359406,1540,random_fb-pages-politician
1919,1919,383906,1602,random_fb-pages-politician
1920,1920,398519,1625,random_fb-pages-politician
1921,1921,376378,1568,random_fb-pages-politician
1922,1922,378435,1584,random_fb-pages-politician
1923,1923,380069,1557,random_fb-pages-politician
1924,1924,401427,1630,random_fb-pages-politician
1925,1925,404627,1637,random_fb-pages-politician
1926,1926,384552,1572,random_fb-pages-politician
1927,1927,378034,1572,random_fb-pages-politician
1928,1928,377322,1572,random_fb-pages-politician
1929,1929,371250,1572,random_fb-pages-politician
1930,1930,390695,1606,random_fb-pages-politician
1931,1931,374641,1572,random_fb-pages-politician
1932,1932,358036,1523,random_fb-pages-politician
1933,1933,378444,1568,random_fb-pages-politician
1934,1934,413384,1657,random_fb-pages-politician
1935,1935,372352,1537,random_fb-pages-politician
1936,1936,381661,1576,random_fb-pages-politician
1937,1937,366498,1550,random_fb-pages-politician
1938,1938,363189,1520,random_fb-pages-politician
1939,1939,380255,1590,random_fb-pages-politician
1940,1940,381706,1574,random_fb-pages-politician
1941,1941,386534,1613,random_fb-pages-politician
1942,1942,370183,1576,random_fb-pages-politician
1943,1943,385390,1601,random_fb-pages-politician
1944,1944,382725,1575,random_fb-pages-politician
1945,1945,392627,1642,random_fb-pages-politician
1946,1946,357855,1523,random_fb-pages-politician
1947,1947,351639,1491,random_fb-pages-politician
1948,1948,372913,1579,random_fb-pages-politician
1949,1949,386621,1597,random_fb-pages-politician
1950,1950,379549,1602,random_fb-pages-politician
1951,1951,384419,1603,random_fb-pages-politician
1952,1952,374860,1572,random_fb-pages-politician
1953,1953,367888,1561,random_fb-pages-politician
1954,1954,373830,1561,random_fb-pages-politician
1955,1955,387001,1612,random_fb-pages-politician
1956,1956,361079,1537,random_fb-pages-politician
1957,1957,365635,1530,random_fb-pages-politician
1958,1958,360283,1557,random_fb-pages-politician
1959,1959,350335,1487,random_fb-pages-politician
1960,1960,372251,1569,random_fb-pages-politician
1961,1961,378311,1591,random_fb-pages-politician
1962,1962,371817,1566,random_fb-pages-politician
1963,1963,382016,1593,random_fb-pages-politician
1964,1964,377458,1603,random_fb-pages-politician
1965,1965,372614,1575,random_fb-pages-politician
1966,1966,358446,1522,random_fb-pages-politician
1967,1967,357014,1523,random_fb-pages-politician
1968,1968,360505,1516,random_fb-pages-politician
1969,1969,353387,1505,random_fb-pages-politician
1970,1970,362894,1530,random_fb-pages-politician
1971,1971,376094,1579,random_fb-pages-politician
1972,1972,360625,1534,random_fb-pages-politician
1973,1973,365853,1534,random_fb-pages-politician
1974,1974,364283,1544,random_fb-pages-politician
1975,1975,362252,1523,random_fb-pages-politician
1976,1976,354947,1500,random_fb-pages-politician
1977,1977,356664,1498,random_fb-pages-politician
1978,1978,359953,1537,random_fb-pages-politician
1979,1979,370031,1552,random_fb-pages-politician
1980,1980,372893,1572,random_fb-pages-politician
1981,1981,369909,1558,random_fb-pages-politician
1982,1982,366929,1563,random_fb-pages-politician
1983,1983,370567,1549,random_fb-pages-politician
1984,1984,341538,1495,random_fb-pages-politician
1985,1985,362603,1523,random_fb-pages-politician
1986,1986,366452,1551,random_fb-pages-politician
1987,1987,372664,1557,random_fb-pages-politician
1988,1988,369190,1555,random_fb-pages-politician
1989,1989,366910,1569,random_fb-pages-politician
1990,1990,375544,1571,random_fb-pages-politician
1991,1991,340627,1480,random_fb-pages-politician
1992,1992,342772,1477,random_fb-pages-politician
1993,1993,354789,1535,random_fb-pages-politician
1994,1994,347837,1510,random_fb-pages-politician
1995,1995,364831,1561,random_fb-pages-politician
1996,1996,342805,1501,random_fb-pages-politician
1997,1997,345441,1494,random_fb-pages-politician
1998,1998,395506,1615,random_fb-pages-politician
1999,1999,343292,1500,random_fb-pages-politician
2000,2000,337217,1472,random_fb-pages-politician
2001,2001,382231,1619,random_fb-pages-politician
2002,2002,363045,1532,random_fb-pages-politician
2003,2003,360504,1530,random_fb-pages-politician
2004,2004,364982,1545,random_fb-pages-politician
2005,2005,344433,1486,random_fb-pages-politician
2006,2006,355691,1514,random_fb-pages-politician
2007,2007,340851,1491,random_fb-pages-politician
2008,2008,337271,1480,random_fb-pages-politician
2009,2009,337110,1466,random_fb-pages-politician
2010,2010,340112,1480,random_fb-pages-politician
2011,2011,341423,1496,random_fb-pages-politician
2012,2012,350444,1510,random_fb-pages-politician
2013,2013,377350,1595,random_fb-pages-politician
2014,2014,362178,1571,random_fb-pages-politician
2015,2015,368689,1592,random_fb-pages-politician
2016,2016,362502,1533,random_fb-pages-politician
2017,2017,358445,1556,random_fb-pages-politician
2018,2018,364549,1563,random_fb-pages-politician
2019,2019,362969,1550,random_fb-pages-politician
2020,2020,354160,1500,random_fb-pages-politician
2021,2021,347977,1514,random_fb-pages-politician
2022,2022,353568,1526,random_fb-pages-politician
2023,2023,349618,1505,random_fb-pages-politician
2024,2024,342899,1493,random_fb-pages-politician
2025,2025,362436,1566,random_fb-pages-politician
2026,2026,335899,1451,random_fb-pages-politician
2027,2027,360695,1522,random_fb-pages-politician
2028,2028,345805,1512,random_fb-pages-politician
2029,2029,357383,1529,random_fb-pages-politician
2030,2030,363133,1541,random_fb-pages-politician
2031,2031,350914,1509,random_fb-pages-politician
2032,2032,358410,1537,random_fb-pages-politician
2033,2033,335703,1467,random_fb-pages-politician
2034,2034,360295,1549,random_fb-pages-politician
2035,2035,372958,1574,random_fb-pages-politician
2036,2036,349380,1516,random_fb-pages-politician
2037,2037,361937,1551,random_fb-pages-politician
2038,2038,347091,1489,random_fb-pages-politician
2039,2039,359564,1521,random_fb-pages-politician
2040,2040,330350,1471,random_fb-pages-politician
2041,2041,345452,1500,random_fb-pages-politician
2042,2042,351237,1517,random_fb-pages-politician
2043,2043,340338,1487,random_fb-pages-politician
2044,2044,359640,1527,random_fb-pages-politician
2045,2045,341072,1508,random_fb-pages-politician
2046,2046,340193,1480,random_fb-pages-politician
2047,2047,337480,1467,random_fb-pages-politician
2048,2048,347778,1526,random_fb-pages-politician
2049,2049,353770,1538,random_fb-pages-politician
2050,2050,340831,1509,random_fb-pages-politician
2051,2051,334612,1478,random_fb-pages-politician
2052,2052,356714,1546,random_fb-pages-politician
2053,2053,343983,1508,random_fb-pages-politician
2054,2054,328348,1452,random_fb-pages-politician
2055,2055,340101,1487,random_fb-pages-politician
2056,2056,354839,1535,random_fb-pages-politician
2057,2057,362628,1568,random_fb-pages-politician
2058,2058,346076,1509,random_fb-pages-politician
2059,2059,342783,1472,random_fb-pages-politician
2060,2060,341103,1498,random_fb-pages-politician
2061,2061,351586,1524,random_fb-pages-politician
2062,2062,349388,1535,random_fb-pages-politician
2063,2063,341397,1486,random_fb-pages-politician
2064,2064,331458,1464,random_fb-pages-politician
2065,2065,343898,1498,random_fb-pages-politician
2066,2066,342599,1495,random_fb-pages-politician
2067,2067,350171,1503,random_fb-pages-politician
2068,2068,349025,1521,random_fb-pages-politician
2069,2069,343864,1506,random_fb-pages-politician
2070,2070,349374,1520,random_fb-pages-politician
2071,2071,356552,1520,random_fb-pages-politician
